"listing_id","source_payload_sha256","action","expected_status","new_status","also_hold_price","expected_price_status","new_price_status","canary_category","canary_priority"
"admission_c85e54485dcdec87cd6d9da96874da3779779a232f609dc9a5b2f1404c4544a1","e441d789a731fdba2ef13c344461fca7ccd691690c042061e29ab20d5aed5960","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","RAW_BRAND_CONFLICT","2"
"admission_22dc5e8a1a17774ea9b68328235b262a4b4913d21ca147f3be30aa460b2df282","b1c7687993d39beb6c424e6cd2ca3c2731ee231bdbe21bdce9ac36033dc131df","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_6d6602255bb6a3c660b09d650aa938da02107caa47d0a8d97c5a8e3d450f119d","8d069fe678cdf1ae92b74621c8133998369b0e1d8a43aa1cadc7ec0b8451ec8a","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","RAW_BRAND_CONFLICT","2"
"admission_203a39ac37e2fa241106d82ebfb6c06c71cfa889461a4641221f72b6d250e2a0","fec27a2d5cf8950c8cb6590080757c37efce614594c8bdc5fcfb777996a4e0a1","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_23d0778ef2cf727dd196103d438b67633cb1a3a57816fc68a72f5289de61bfa7","57ab2abe36f4fe64b77f180f85aaf408b905d6cd1b005ad9412fd220093d7d88","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_2bdd8608484516541d25b4662feceb426adaa5316b6a516c4cb4f65a9bf4683f","207eb832bd2aad3510cfdc2375605d46b607bf19703b319f595cbe08505319e7","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","RAW_BRAND_CONFLICT","2"
"admission_9adac30c15e0fed7bf8a444017e9ce344734bc5056f41c43784c06d2a09ddb79","12d3a5b65f2e33a0cee5b3249631955684b51de900dc6432335a5ba33ff09401","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_98c0ecd215b2fbe2e2d8d0319a335b2e7a9769de3287a5a1bf82aa73c32ce341","2879c892a1f0c682a66d4f0fcd6397ed9af5819d43d0b4e28572f9a2af6d6b6b","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_a5f8f4fad4a1cd79647263da71e8ca402411ee8481554e220d993e155429917d","fa7767de60692025c572cb14ce872a6b837ea2bdfd75ee32115e64cf835c6e0e","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","RAW_BRAND_CONFLICT","2"
"admission_a4a4d0322e021b395210fec2c0d7da292d323448295bb67f5d826f12732e5aab","465a7b56dcc036f9438a331e1f71992a84e5bdf4c3bd2e65be64cfd46b5555bf","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","RAW_BRAND_CONFLICT","2"
"admission_faca9baeb84f02343f959c209568c172304765f7ba264c4e2ca4558c6984efca","0f72ecb07f6d75f9007920af5819d658815d72b8226a2dc0a1323b5094b38033","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_cabf6d451ccecc96e1a895fb8845e9e94d6827b27eee7e36977cd70e001b061c","98b3c2784d4c60b1fc7145fe46c7e9bdb6f299b8f18fec0eb1b5bde69ab1833f","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_f08b57409c7b047745618e09d995ed4ba7564f7ded3e438b939cf655aa700eee","3b48c3239d8ca41b6d9298eb85eebac0de3e10d91585d4995a7239e413f4abde","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_08371d243f40822d84c2ab28dd71026c922f6d9e40a6752e6d295242b4c4d917","5111bdc22b05fa042aaa88bd3508fefe8a826a2b222dfc9ae4af3550a3130c08","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_074fe2d91cc73e402ce88e04fac5fdf03e111e74db4f90b124d58018a6c8b075","abc0bdfa31de9081ed91785e11dc08ef973648401056a8671ca659897daf4ffa","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","RAW_BRAND_CONFLICT","2"
"admission_71368cd430fc1ff1a15e0db5288b6cead287698e2d35aaf9e01bac2d8d25667a","0c699d5a13026d4ec388e337d129bcc1c811e493632057eded69daa70c585824","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_32d659be9d3569eb003589c636393f76bf15feb00879e4b43a07a79730fffb25","d3462e58e5f480cae9b5a607dd1d6d5d2e0cee5e9bf89ad7d18125e1a5c90c3b","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
"admission_afe1bbaf17b0da3c724d01471ad3821ba8de18046e435c11b41917005bef8f5c","1b24d740f4fe69abffeb2337b47f0b5a1c1e752235de803428d8d16178ebdccf","QUARANTINE_IDENTITY_CONFLICT","APPROVED_SINGLE_CANDIDATE","QUARANTINED_IDENTITY_CONFLICT","false","","","CATALOG_BRAND_CONFLICT","3"
